[Bus3683270.txt]
***************** Gold Standard: ***********************
 => Bob Nardelli:[3277,3289]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Bob Nardelli:[117,129]; score:1.000000; title:Robert Nardelli; score:1.000000
 => General Electric Co.:[583,603]; score:1.000000; title:General Electric; score:1.000000
	FN => Nardelli:[1519,1527]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Home Depot:[1507,1517]; score:1.000000; title:Home Depot; score:1.000000
	FN => Nardelli:[374,382]; score:1.000000; title:Robert Nardelli; score:1.000000

************************ System Result: ***************************
	FP => home improvement:[266,282]; score:0.742800; title:Home improvement; score:0.742800
	FP => President Bush:[2365,2379]; score:0.796842; title:George W. Bush; score:0.796842
	FP => 401(k) plan:[4233,4244]; score:0.733283; title:401(k); score:0.733283
 => General Electric:[583,599]; score:0.869396; title:General Electric; score:0.869396
	FP => chairman:[161,169]; score:0.688597; title:Chairman; score:0.688597
 => Home Depot:[1065,1075]; score:0.921268; title:The Home Depot; score:0.921268
	FP => stock:[3959,3964]; score:0.749919; title:Stock; score:0.749919
	FP => Home-improvement:[31,47]; score:0.742800; title:Home improvement; score:0.742800
	FP => Home Depot:[1720,1730]; score:0.921268; title:The Home Depot; score:0.921268
	FP => home improvement store:[266,288]; score:0.707344; title:Hardware store; score:0.707344
	FP => chief executive:[59,74]; score:0.827434; title:Chief executive officer; score:0.827434
 => Home Depot:[2237,2247]; score:0.921268; title:The Home Depot; score:0.921268
 => The Home Depot:[193,207]; score:0.921268; title:The Home Depot; score:0.921268
 => Home Depot:[2814,2824]; score:0.921268; title:The Home Depot; score:0.921268
 => Home Depot:[0,10]; score:0.921268; title:The Home Depot; score:0.921268
 => Home Depot:[1667,1677]; score:0.921268; title:The Home Depot; score:0.921268
 => Associated Press:[1234,1250]; score:0.790802; title:Associated Press; score:0.790802
 => Home Depot:[652,662]; score:0.921268; title:The Home Depot; score:0.921268
	FP => college football:[2327,2343]; score:0.850737; title:College football; score:0.850737
 => The Associated Press:[1230,1250]; score:0.790802; title:Associated Press; score:0.790802
 => Home Depot:[791,801]; score:0.921268; title:The Home Depot; score:0.921268
	FP => earnings per share:[2522,2540]; score:0.750066; title:Earnings per share; score:0.750066
 => Home Depot:[1887,1897]; score:0.921268; title:The Home Depot; score:0.921268
	FP => present value:[4409,4422]; score:0.750066; title:Present value; score:0.750066
 => Home Depot:[1507,1517]; score:0.921268; title:The Home Depot; score:0.921268
	FP => CEO:[519,522]; score:0.827434; title:Chief executive officer; score:0.827434
 => Georgia State University:[2958,2982]; score:0.713669; title:Georgia State University; score:0.713669
 => Home Depot:[3563,3573]; score:0.921268; title:The Home Depot; score:0.921268
	FP => stock:[1078,1083]; score:0.749919; title:Stock; score:0.749919
	FP => vice chairman:[716,729]; score:0.688597; title:Chairman; score:0.688597
	FP => mergers and acquisitions:[3381,3405]; score:0.879409; title:Mergers and acquisitions; score:0.879409
 => Home Depot:[2423,2433]; score:0.921268; title:The Home Depot; score:0.921268
	FP => revenue:[2400,2407]; score:0.812144; title:Revenue; score:0.812144
	FP => mergers:[3381,3388]; score:0.879409; title:Mergers and acquisitions; score:0.879409
 => The Home Depot:[1663,1677]; score:0.921268; title:The Home Depot; score:0.921268
 => The Home Depot:[3139,3153]; score:0.921268; title:The Home Depot; score:0.921268
	FP => chief executive:[174,189]; score:0.827434; title:Chief executive officer; score:0.827434
	FP => stock:[352,357]; score:0.749919; title:Stock; score:0.749919
 => Home Depot:[197,207]; score:0.921268; title:The Home Depot; score:0.921268
 => Home Depot:[3143,3153]; score:0.921268; title:The Home Depot; score:0.921268
	FP => Home Depot:[3272,3282]; score:0.921268; title:The Home Depot; score:0.921268
	FP => Home-improvement retailer:[31,56]; score:0.707344; title:Hardware store; score:0.707344
 => Home Depot:[2509,2519]; score:0.921268; title:The Home Depot; score:0.921268
	FP => Bush:[2375,2379]; score:0.796842; title:George W. Bush; score:0.796842
	FP => wholesale:[2097,2106]; score:0.731601; title:Wholesale; score:0.731601
	FP => stock:[2669,2674]; score:0.749919; title:Stock; score:0.749919
	FP => chairman:[721,729]; score:0.688597; title:Chairman; score:0.688597
 => The Home Depot:[1883,1897]; score:0.921268; title:The Home Depot; score:0.921268
 => Bob Nardelli:[117,129]; score:0.785410; title:Robert Nardelli; score:0.785410
	FP => CEO:[11,14]; score:0.827434; title:Chief executive officer; score:0.827434
 => Home Depot:[5208,5218]; score:0.921268; title:The Home Depot; score:0.921268
	FP => shareholders:[5125,5137]; score:0.759763; title:Shareholder; score:0.759763
 => Home Depot:[4829,4839]; score:0.921268; title:The Home Depot; score:0.921268
	FP => acquisitions:[3393,3405]; score:0.879409; title:Mergers and acquisitions; score:0.879409
P/R/F:0.40816328/0.42553192/0.4166667; tpCount:20.0; fpCount:29.0; fnCount:27.0
[Tra16444229.txt]
***************** Gold Standard: ***********************
 => George Bush Intercontinental Airport:[241,277]; score:1.000000; title:George Bush Intercontinental Airport; score:1.000000
	FN => HOUSTON:[121,128]; score:1.000000; title:Houston, Texas; score:1.000000
 => United States:[1140,1153]; score:1.000000; title:United States; score:1.000000
	FN => Carlos Osorio:[726,739]; score:1.000000; title:Carlos Osorio; score:1.000000
 => Texas:[13,18]; score:1.000000; title:Texas; score:1.000000
 => Houston:[354,361]; score:1.000000; title:Houston, Texas; score:1.000000
	FN => Osorio:[828,834]; score:1.000000; title:Carlos Osorio; score:1.000000
	FN => Police:[396,402]; score:1.000000; title:List of U.S. state and local law enforcement agencies; score:1.000000
	FN => London:[1267,1273]; score:1.000000; title:London; score:1.000000

************************ System Result: ***************************
 => George Bush Intercontinental Airport:[241,277]; score:0.730884; title:George Bush Intercontinental Airport; score:0.730884
	FP => police:[279,285]; score:0.682517; title:Police; score:0.682517
	FP => police:[1207,1213]; score:0.682517; title:Police; score:0.682517
	FP => organized criminal activity:[647,674]; score:0.734033; title:Organized crime; score:0.734033
	FP => Harris County:[868,881]; score:0.767563; title:Harris County, Texas; score:0.767563
 => George Bush Intercontinental:[241,269]; score:0.730884; title:George Bush Intercontinental Airport; score:0.730884
	FP => attorneys:[1006,1015]; score:0.674735; title:Lawyer; score:0.674735
	FP => Menzies Aviation:[1051,1067]; score:0.856620; title:John Menzies; score:0.856620
 => Bush Intercontinental Airport:[248,277]; score:0.730884; title:George Bush Intercontinental Airport; score:0.730884
	FP => Houston:[580,587]; score:0.823622; title:Houston; score:0.823622
 => United States:[1140,1153]; score:0.685458; title:United States; score:0.685458
	FP => Police:[396,402]; score:0.682517; title:Police; score:0.682517
	FP => Police:[588,594]; score:0.682517; title:Police; score:0.682517
 => Houston:[354,361]; score:0.823622; title:Houston; score:0.823622
 => Texas:[13,18]; score:0.814387; title:Texas; score:0.814387
 => Intercontinental Airport:[253,277]; score:0.730884; title:George Bush Intercontinental Airport; score:0.730884
	FP => airport:[19,26]; score:0.838277; title:Airport; score:0.838277
	FP => organized criminal:[647,665]; score:0.734033; title:Organized crime; score:0.734033
	FP => Harris:[868,874]; score:0.767563; title:Harris County, Texas; score:0.767563
P/R/F:0.25/0.44444445/0.32000002; tpCount:4.0; fpCount:12.0; fnCount:5.0
[Hea16451212.txt]
***************** Gold Standard: ***********************
	FN => Washington:[1524,1534]; score:1.000000; title:Washington, D.C.; score:1.000000
 => Pittsburgh:[3887,3897]; score:1.000000; title:Pittsburgh, Pennsylvania; score:1.000000
 => SCHIP:[1678,1683]; score:1.000000; title:State Children's Health Insurance Program; score:1.000000
 => Highmark Blue Cross Blue Shield:[3911,3942]; score:1.000000; title:Highmark; score:1.000000
 => Medicaid:[917,925]; score:1.000000; title:Medicaid; score:1.000000
 => Western Pennsylvania:[3946,3966]; score:1.000000; title:Western Pennsylvania; score:1.000000
 => Alabama:[346,353]; score:1.000000; title:Alabama; score:1.000000
 => Alabama:[2106,2113]; score:1.000000; title:Alabama; score:1.000000
 => Medicaid:[4585,4593]; score:1.000000; title:Medicaid; score:1.000000
	FN => U.S.:[1105,1109]; score:1.000000; title:United States; score:1.000000
	FN => Blue Cross and Blue Shield of Alabama:[777,814]; score:1.000000; title:Blue Cross and Blue Shield of Alabama; score:1.000000
 => U.S. government:[291,306]; score:1.000000; title:U.S. government; score:1.000000
 => Highmark:[4203,4211]; score:1.000000; title:Highmark; score:1.000000
 => Alabama:[4354,4361]; score:1.000000; title:Alabama; score:1.000000
	FN => United States:[1136,1149]; score:1.000000; title:United States; score:1.000000
 => U.S. Congress:[1589,1602]; score:1.000000; title:United States Congress; score:1.000000
 => University of Alabama at Birmingham:[3521,3556]; score:1.000000; title:University of Alabama at Birmingham; score:1.000000
	FN => State Children's Health Insurance Program:[1635,1676]; score:1.000000; title:State Children's Health Insurance Program; score:1.000000
 => SCHIP:[4312,4317]; score:1.000000; title:State Children's Health Insurance Program; score:1.000000
 => Ala.:[133,137]; score:1.000000; title:Alabama; score:1.000000
	FN => School of Nursing:[3557,3574]; score:1.000000; title:School of Nursing; score:1.000000
	FN => BIRMINGHAM:[121,131]; score:1.000000; title:Birmingham, Alabama; score:1.000000
 => Reuters:[2819,2826]; score:1.000000; title:Reuters; score:1.000000
 => Congress:[4291,4299]; score:1.000000; title:United States Congress; score:1.000000

************************ System Result: ***************************
	FP => poverty:[4834,4841]; score:0.757592; title:Poverty; score:0.757592
	FP => poverty:[95,102]; score:0.757592; title:Poverty; score:0.757592
	FP => Blue Cross:[777,787]; score:0.965107; title:Blue Cross Blue Shield Association; score:0.965107
 => Medicaid:[917,925]; score:0.884724; title:Medicaid; score:0.884724
	FP => charity:[2323,2330]; score:0.699099; title:Charitable organization; score:0.699099
 => Alabama:[2106,2113]; score:0.824146; title:Alabama; score:0.824146
	FP => nurse:[3631,3636]; score:0.733431; title:Nurse; score:0.733431
	FP => epilepsy:[2685,2693]; score:0.705772; title:Epilepsy; score:0.705772
	FP => Pennsylvania:[3954,3966]; score:0.814387; title:Pennsylvania; score:0.814387
 => Highmark:[3911,3919]; score:0.804727; title:Highmark; score:0.804727
 => Reuters:[2819,2826]; score:0.749921; title:Reuters; score:0.749921
	FP => working poor:[4273,4285]; score:0.845703; title:Working poor; score:0.845703
	FP => medical care:[53,65]; score:0.684029; title:Health care; score:0.684029
	FP => Alabama:[3535,3542]; score:0.824146; title:Alabama; score:0.824146
	FP => doctor:[1868,1874]; score:0.736072; title:Physician; score:0.736072
 => SCHIP:[1678,1683]; score:0.681044; title:State Children's Health Insurance Program; score:0.681044
	FP => Nursing:[3567,3574]; score:0.824419; title:Nursing; score:0.824419
 => Alabama:[346,353]; score:0.824146; title:Alabama; score:0.824146
	FP => charity:[880,887]; score:0.699099; title:Charitable organization; score:0.699099
	FP => foster child:[2381,2393]; score:0.708708; title:Foster care; score:0.708708
	FP => special needs:[2978,2991]; score:0.732000; title:Special needs; score:0.732000
 => Pittsburgh:[3887,3897]; score:0.814387; title:Pittsburgh; score:0.814387
	FP => Blue Cross and Blue Shield:[777,803]; score:0.965107; title:Blue Cross Blue Shield Association; score:0.965107
	FP => health care:[815,826]; score:0.684029; title:Health care; score:0.684029
	FP => poverty:[615,622]; score:0.757592; title:Poverty; score:0.757592
	FP => Health care:[557,568]; score:0.684029; title:Health care; score:0.684029
	FP => low income:[3849,3859]; score:0.757592; title:Poverty; score:0.757592
	FP => handicapped:[2432,2443]; score:0.844458; title:Disability; score:0.844458
	FP => Medicaid:[1494,1502]; score:0.884724; title:Medicaid; score:0.884724
	FP => Blue Cross Blue Shield:[3920,3942]; score:0.965107; title:Blue Cross Blue Shield Association; score:0.965107
	FP => doctor:[3320,3326]; score:0.736072; title:Physician; score:0.736072
	FP => Blue Cross and Blue Shield of Alabama:[777,814]; score:0.965107; title:Blue Cross Blue Shield Association; score:0.965107
	FP => Blue Cross:[3920,3930]; score:0.965107; title:Blue Cross Blue Shield Association; score:0.965107
	FP => epilepsy:[2493,2501]; score:0.705772; title:Epilepsy; score:0.705772
 => Alabama:[4354,4361]; score:0.824146; title:Alabama; score:0.824146
 => Ala:[133,136]; score:0.824146; title:Alabama; score:0.824146
	FP => health care:[1178,1189]; score:0.684029; title:Health care; score:0.684029
 => U.S. government:[291,306]; score:0.814304; title:Federal government of the United States; score:0.814304
	FP => universal health care:[1168,1189]; score:0.870873; title:Universal health care; score:0.870873
	FP => health care provider:[815,835]; score:0.856847; title:Health care provider; score:0.856847
	FP => medical care:[2932,2944]; score:0.684029; title:Health care; score:0.684029
	FP => poverty:[4671,4678]; score:0.757592; title:Poverty; score:0.757592
	FP => Blue Cross Blue Shield:[2869,2891]; score:0.965107; title:Blue Cross Blue Shield Association; score:0.965107
 => Western Pennsylvania:[3946,3966]; score:0.675161; title:Western Pennsylvania; score:0.675161
 => Congress:[1594,1602]; score:0.843797; title:United States Congress; score:0.843797
 => Medicaid:[4585,4593]; score:0.884724; title:Medicaid; score:0.884724
	FP => health care:[1280,1291]; score:0.684029; title:Health care; score:0.684029
	FP => mentally handicapped:[2423,2443]; score:0.705929; title:Mental retardation; score:0.705929
	FP => asthma:[2506,2512]; score:0.734379; title:Asthma; score:0.734379
	FP => nurse:[2068,2073]; score:0.733431; title:Nurse; score:0.733431
	FP => deafness:[3715,3723]; score:0.696581; title:Hearing impairment; score:0.696581
 => Highmark:[4203,4211]; score:0.804727; title:Highmark; score:0.804727
 => U.S. Congress:[1589,1602]; score:0.843797; title:United States Congress; score:0.843797
 => University of Alabama at Birmingham:[3521,3556]; score:0.722597; title:University of Alabama at Birmingham; score:0.722597
 => SCHIP:[4312,4317]; score:0.681044; title:State Children's Health Insurance Program; score:0.681044
	FP => Alabama:[807,814]; score:0.824146; title:Alabama; score:0.824146
	FP => Blue Cross:[2869,2879]; score:0.965107; title:Blue Cross Blue Shield Association; score:0.965107
	FP => tobacco:[4474,4481]; score:0.814387; title:Tobacco; score:0.814387
	FP => Alabama:[2861,2868]; score:0.824146; title:Alabama; score:0.824146
 => Congress:[4291,4299]; score:0.843797; title:United States Congress; score:0.843797
P/R/F:0.2881356/0.7083333/0.40963855; tpCount:17.0; fpCount:42.0; fnCount:7.0
