[Bus3683270.txt]
***************** Gold Standard: ***********************
	FN => ISM:[1667,3]; score:1.000000
P/R/F:0.13207547/0.5833333/0.21538462; tpCount:7.0; fpCount:46.0; fnCount:5.0
[Tec16451635.txt]
***************** Gold Standard: ***********************
 => Sichuan:[1035,7]; score:1.000000
 => Shaanxi:[1071,7]; score:1.000000
	FN => Chengdu Research Base:[829,21]; score:1.000000
 => China:[526,5]; score:1.000000
 => Sichuan:[721,7]; score:1.000000
 => Chongqing:[917,9]; score:1.000000
	FN => State Forestry Administration:[393,29]; score:1.000000
 => China:[22,5]; score:1.000000
 => Xinhua News Agency:[452,18]; score:1.000000
 => China:[1018,5]; score:1.000000
 => China:[572,5]; score:1.000000
 => China:[189,5]; score:1.000000
	FN => BEIJING:[96,7]; score:1.000000
	FN => Cao Qingyao:[360,11]; score:1.000000

************************ System Result: ***************************
	FP => state media:[203,11]; score:1.000000
	FP => record:[488,6]; score:1.000000
	FP => years:[648,5]; score:1.000000
	FP => animals:[970,7]; score:1.000000
	FP => bred:[168,4]; score:1.000000
	FP => giant pandas:[54,12]; score:1.000000
	FP => move:[1326,4]; score:1.000000
 => Sichuan:[721,7]; score:1.000000
	FP => artificial insemination:[610,23]; score:1.000000
 => Chongqing:[917,9]; score:1.000000
	FP => Giant pandas:[1083,12]; score:1.000000
 => China:[22,5]; score:1.000000
	FP => year:[1206,4]; score:1.000000
	FP => province:[709,8]; score:1.000000
	FP => bred:[67,4]; score:1.000000
	FP => panda:[935,5]; score:1.000000
	FP => Cao:[360,3]; score:1.000000
	FP => Female:[1164,6]; score:1.000000
	FP => Protection:[784,10]; score:1.000000
	FP => captivity:[176,9]; score:1.000000
	FP => cubs:[1227,4]; score:1.000000
	FP => total:[45,5]; score:1.000000
	FP => artificial insemination:[262,23]; score:1.000000
	FP => number:[151,6]; score:1.000000
 => China:[572,5]; score:1.000000
 => China:[189,5]; score:1.000000
	FP => time:[1245,4]; score:1.000000
	FP => Giant Panda:[772,11]; score:1.000000
	FP => captivity:[75,9]; score:1.000000
	FP => cubs:[743,4]; score:1.000000
 => Sichuan:[1035,7]; score:1.000000
	FP => bred:[873,4]; score:1.000000
	FP => quoted:[428,6]; score:1.000000
 => China's:[526,7]; score:1.000000
	FP => mini:[108,4]; score:1.000000
	FP => born:[753,4]; score:1.000000
 => Xinhua News Agency:[452,18]; score:1.000000
	FP => Wednesday:[220,9]; score:1.000000
	FP => giant pandas:[1279,12]; score:1.000000
	FP => baby:[506,4]; score:1.000000
	FP => record:[317,6]; score:1.000000
	FP => born:[254,4]; score:1.000000
	FP => panda:[863,5]; score:1.000000
	FP => year:[128,4]; score:1.000000
	FP => Current:[37,7]; score:1.000000
	FP => fertility:[1258,9]; score:1.000000
	FP => born:[518,4]; score:1.000000
	FP => endangered species:[340,18]; score:1.000000
	FP => cubs:[9,4]; score:1.000000
	FP => baby boom:[113,9]; score:1.000000
 => Shaanxi:[1071,7]; score:1.000000
	FP => born:[14,4]; score:1.000000
	FP => fertility rate:[1112,14]; score:1.000000
	FP => western province:[1051,16]; score:1.000000
	FP => spokesman:[375,9]; score:1.000000
	FP => zoos:[534,4]; score:1.000000
	FP => experts:[1337,7]; score:1.000000
 => China:[1018,5]; score:1.000000
	FP => Chengdu:[829,7]; score:1.000000
	FP => breeding:[543,8]; score:1.000000
	FP => pregnant:[1185,8]; score:1.000000
	FP => numbers:[324,7]; score:1.000000
	FP => panda:[3,5]; score:1.000000
	FP => living:[996,6]; score:1.000000
P/R/F:0.15625/0.71428573/0.25641027; tpCount:10.0; fpCount:54.0; fnCount:4.0
[USN16444287.txt]
***************** Gold Standard: ***********************
 => Las Vegas:[270,9]; score:1.000000
	FN => Majida Shehadeh:[3926,15]; score:1.000000
 => North Las Vegas:[2646,15]; score:1.000000
 => US Airways:[1397,10]; score:1.000000
 => Frankfurt:[3864,9]; score:1.000000
	FN => FBI:[2517,3]; score:1.000000
	FN => Las Vegas:[1947,9]; score:1.000000
	FN => Shehadeh:[3132,8]; score:1.000000
	FN => Shehadeh:[2236,8]; score:1.000000
 => Central California:[2056,18]; score:1.000000
	FN => FRESNO:[125,6]; score:1.000000
	FN => Shehadeh:[3906,8]; score:1.000000
 => McCarran International Airport:[1817,30]; score:1.000000
 => Calif.:[133,6]; score:1.000000
	FN => Islamic scholar:[1264,15]; score:1.000000
	FN => Shehadeh:[1738,8]; score:1.000000
	FN => Washington:[2451,10]; score:1.000000
	FN => Majed Shehadeh:[408,14]; score:1.000000
	FN => New Year:[2004,8]; score:1.000000
	FN => Border Protection:[2495,17]; score:1.000000
 => Las Vegas:[3000,9]; score:1.000000
	FN => Shehadeh:[983,8]; score:1.000000
	FN => Condor Airlines:[1791,15]; score:1.000000
	FN => California:[666,10]; score:1.000000
	FN => Alzenau:[2296,7]; score:1.000000
	FN => Mulligan:[3167,8]; score:1.000000
 => U.S. military:[3405,13]; score:1.000000
 => Minneapolis:[1420,11]; score:1.000000
 => U.S.:[2790,4]; score:1.000000
 => San Francisco International Airport:[1318,35]; score:1.000000
	FN => Iraq:[1513,4]; score:1.000000
	FN => Joanne Mulligan:[2839,15]; score:1.000000
	FN => Affad Shaikh:[1653,12]; score:1.000000
 => U.S. Customs and Border Protection:[843,34]; score:1.000000
	FN => Shehadeh:[3578,8]; score:1.000000
 => Phoenix:[1435,7]; score:1.000000
 => U.S.:[377,4]; score:1.000000
 => FBI:[2971,3]; score:1.000000
 => South Africa:[1285,12]; score:1.000000
	FN => California:[581,10]; score:1.000000
	FN => Shehadeh:[902,8]; score:1.000000
 => Frankfurt:[488,9]; score:1.000000
	FN => Shehadeh:[2567,8]; score:1.000000
 => Dianne Feinstein:[3088,16]; score:1.000000
 => Feinstein:[3182,9]; score:1.000000
 => Las Vegas:[112,9]; score:1.000000
 => U.S.:[12,4]; score:1.000000
 => Las Vegas:[501,9]; score:1.000000
	FN => Bakersfield:[568,11]; score:1.000000
	FN => Shehadeh:[2714,8]; score:1.000000
 => U.S. Immigration and Customs Enforcement:[2874,40]; score:1.000000
	FN => Shehadeh:[414,8]; score:1.000000
	FN => Roxanne Hercules:[807,16]; score:1.000000
	FN => Mulligan:[3364,8]; score:1.000000
 => CAIR:[1698,4]; score:1.000000

************************ System Result: ***************************
	FP => visit:[1927,5]; score:1.000000
	FP => interrogated:[2479,12]; score:1.000000
 => Las Vegas:[270,9]; score:1.000000
	FP => case:[425,4]; score:1.000000
	FP => room:[3753,4]; score:1.000000
 => North Las Vegas:[2646,15]; score:1.000000
	FP => series:[1133,6]; score:1.000000
	FP => Hercules:[815,8]; score:1.000000
	FP => called:[366,6]; score:1.000000
	FP => waiting:[1877,7]; score:1.000000
 => Frankfurt:[3864,9]; score:1.000000
	FP => descent:[87,7]; score:1.000000
	FP => fake:[2229,4]; score:1.000000
	FP => Council on American-Islamic Relations:[1207,37]; score:1.000000
	FP => office:[3194,6]; score:1.000000
	FP => Shaikh:[1659,6]; score:1.000000
	FP => travel:[3451,6]; score:1.000000
	FP => family:[2683,6]; score:1.000000
 => Central California:[2056,18]; score:1.000000
	FP => father:[3964,6]; score:1.000000
	FP => war in Iraq:[1506,11]; score:1.000000
	FP => visa waiver:[994,11]; score:1.000000
	FP => medicine:[3650,8]; score:1.000000
	FP => flight:[1408,6]; score:1.000000
	FP => American:[1859,8]; score:1.000000
	FP => asked:[2210,5]; score:1.000000
	FP => wedding anniversary:[2033,19]; score:1.000000
 => Calif.:[133,6]; score:1.000000
	FP => Officials:[2859,9]; score:1.000000
	FP => Muslims:[3435,7]; score:1.000000
	FP => case:[968,4]; score:1.000000
	FP => daughter:[3917,8]; score:1.000000
	FP => toilet:[3725,6]; score:1.000000
	FP => look-out:[3151,8]; score:1.000000
	FP => family:[1933,6]; score:1.000000
	FP => German:[144,6]; score:1.000000
	FP => Las Vegas area:[1947,14]; score:1.000000
	FP => Muslim:[1171,6]; score:1.000000
	FP => feared:[3989,6]; score:1.000000
	FP => comment:[2935,7]; score:1.000000
	FP => Arabic:[2199,6]; score:1.000000
	FP => American:[603,8]; score:1.000000
	FP => family:[3228,6]; score:1.000000
	FP => wound:[699,5]; score:1.000000
	FP => cell:[731,4]; score:1.000000
	FP => terrorism:[1088,9]; score:1.000000
	FP => visit:[4029,5]; score:1.000000
	FP => U.S.:[1501,4]; score:1.000000
	FP => travel:[3488,6]; score:1.000000
	FP => flew:[478,4]; score:1.000000
	FP => families:[1637,8]; score:1.000000
	FP => Syrian:[166,6]; score:1.000000
	FP => daughter:[617,8]; score:1.000000
 => U.S.:[2790,4]; score:1.000000
 => San Francisco International Airport:[1318,35]; score:1.000000
 => U.S. Customs and Border Protection:[843,34]; score:1.000000
	FP => visit:[3537,5]; score:1.000000
	FP => access:[3763,6]; score:1.000000
	FP => return:[4019,6]; score:1.000000
	FP => discrimination:[445,14]; score:1.000000
	FP => detention:[1113,9]; score:1.000000
	FP => countries:[2139,9]; score:1.000000
	FP => grants:[2744,6]; score:1.000000
	FP => wanted:[185,6]; score:1.000000
 => Phoenix:[1435,7]; score:1.000000
 => South Africa:[1285,12]; score:1.000000
	FP => German:[2751,6]; score:1.000000
	FP => airport:[2979,7]; score:1.000000
	FP => police car:[2630,10]; score:1.000000
	FP => aide:[3075,4]; score:1.000000
	FP => days:[260,4]; score:1.000000
	FP => visit:[232,5]; score:1.000000
	FP => Officials:[2668,9]; score:1.000000
	FP => Authorities:[46,11]; score:1.000000
 => Feinstein:[3182,9]; score:1.000000
	FP => descent:[173,7]; score:1.000000
	FP => confirmed:[879,9]; score:1.000000
	FP => Sen.:[3083,4]; score:1.000000
 => Las Vegas:[112,9]; score:1.000000
	FP => discuss:[943,7]; score:1.000000
 => U.S.:[12,4]; score:1.000000
	FP => detainees:[3700,9]; score:1.000000
	FP => hours:[2545,5]; score:1.000000
	FP => wife:[2834,4]; score:1.000000
	FP => spokeswoman:[827,11]; score:1.000000
	FP => meet:[536,4]; score:1.000000
	FP => businessman:[65,11]; score:1.000000
	FP => held:[27,4]; score:1.000000
	FP => confirmed:[3201,9]; score:1.000000
	FP => comment:[3263,7]; score:1.000000
	FP => cell:[288,4]; score:1.000000
	FP => bar exam:[677,8]; score:1.000000
	FP => small:[2307,5]; score:1.000000
	FP => explanation:[329,11]; score:1.000000
	FP => wife:[550,4]; score:1.000000
	FP => joking:[3308,6]; score:1.000000
	FP => comment:[3024,7]; score:1.000000
	FP => Sunday:[3823,6]; score:1.000000
	FP => countries:[3475,9]; score:1.000000
 => US Airways:[1397,10]; score:1.000000
	FP => holding:[723,7]; score:1.000000
	FP => limited:[3799,7]; score:1.000000
	FP => leave:[4117,5]; score:1.000000
	FP => direct:[1784,6]; score:1.000000
	FP => math:[3384,4]; score:1.000000
	FP => holiday:[224,7]; score:1.000000
	FP => shoes:[3615,5]; score:1.000000
	FP => Muslim:[0,6]; score:1.000000
 => McCarran International Airport:[1817,30]; score:1.000000
	FP => surprise:[195,8]; score:1.000000
	FP => daughter:[1987,8]; score:1.000000
	FP => October:[1252,7]; score:1.000000
	FP => citizens:[2758,8]; score:1.000000
	FP => Islamic scholar:[1264,15]; score:1.000000
	FP => holding:[3560,7]; score:1.000000
	FP => officials:[2987,9]; score:1.000000
	FP => passenger:[1451,9]; score:1.000000
	FP => wife:[1868,4]; score:1.000000
	FP => Washington:[2451,10]; score:1.000000
	FP => flight:[1807,6]; score:1.000000
	FP => drive:[559,5]; score:1.000000
	FP => family:[17,6]; score:1.000000
	FP => New Year:[2004,8]; score:1.000000
	FP => countries:[3510,9]; score:1.000000
 => Las Vegas:[3000,9]; score:1.000000
	FP => civil rights:[347,12]; score:1.000000
	FP => California:[666,10]; score:1.000000
	FP => passengers:[1178,10]; score:1.000000
	FP => Joanne:[2839,6]; score:1.000000
	FP => authorities:[382,11]; score:1.000000
	FP => list:[3160,4]; score:1.000000
	FP => telephone:[3775,9]; score:1.000000
	FP => airport:[2558,7]; score:1.000000
	FP => heart:[3644,5]; score:1.000000
	FP => pick:[1888,4]; score:1.000000
 => U.S. military:[3405,13]; score:1.000000
	FP => born:[612,4]; score:1.000000
	FP => jacket:[3622,6]; score:1.000000
 => Minneapolis:[1420,11]; score:1.000000
	FP => lot:[3460,3]; score:1.000000
	FP => jail:[2662,4]; score:1.000000
	FP => days:[104,4]; score:1.000000
	FP => issue:[1098,5]; score:1.000000
	FP => criticize:[1487,9]; score:1.000000
	FP => message:[1550,7]; score:1.000000
	FP => month:[1357,5]; score:1.000000
	FP => family:[3120,6]; score:1.000000
	FP => village:[2322,7]; score:1.000000
	FP => country:[786,7]; score:1.000000
	FP => businessman:[151,11]; score:1.000000
	FP => criminal record:[1054,15]; score:1.000000
	FP => holding:[280,7]; score:1.000000
	FP => detain:[58,6]; score:1.000000
	FP => Muslims:[1563,7]; score:1.000000
 => U.S.:[377,4]; score:1.000000
 => FBI:[2971,3]; score:1.000000
	FP => civil rights:[1669,12]; score:1.000000
	FP => imams:[1374,5]; score:1.000000
	FP => visa waiver:[2725,11]; score:1.000000
	FP => Protection:[2502,10]; score:1.000000
	FP => news:[642,4]; score:1.000000
 => Frankfurt:[488,9]; score:1.000000
	FP => charter airline:[3886,15]; score:1.000000
 => Dianne Feinstein:[3088,16]; score:1.000000
	FP => Bakersfield, California:[568,23]; score:1.000000
	FP => group:[360,5]; score:1.000000
	FP => stripped:[3599,8]; score:1.000000
	FP => retired:[3376,7]; score:1.000000
	FP => Syrian:[80,6]; score:1.000000
	FP => FBI agents:[2517,10]; score:1.000000
 => Las Vegas:[501,9]; score:1.000000
 => U.S. Immigration and Customs Enforcement:[2874,40]; score:1.000000
	FP => teacher:[3389,7]; score:1.000000
 => CAIR:[1698,4]; score:1.000000
P/R/F:0.14367816/0.45454547/0.21834062; tpCount:25.0; fpCount:149.0; fnCount:30.0
[Ent16453733.txt]
***************** Gold Standard: ***********************
	FN => O'Donnell:[778,9]; score:1.000000
 => Donald Trump:[240,12]; score:1.000000
	FN => O'Donnell:[1101,9]; score:1.000000
 => NBC:[1799,3]; score:1.000000
 => Miss Teen USA:[1363,13]; score:1.000000
 => Rosie O'Donnell:[26,15]; score:1.000000
	FN => NEW YORK:[116,8]; score:1.000000
	FN => ABC:[277,3]; score:1.000000
 => ABC:[854,3]; score:1.000000
	FN => O'Donnell:[1693,9]; score:1.000000
 => Trump:[1115,5]; score:1.000000
 => Walters:[547,7]; score:1.000000
 => Trump:[355,5]; score:1.000000
 => Miss USA:[1350,8]; score:1.000000
	FN => The Apprentice:[1806,14]; score:1.000000
 => Miss Universe Organization:[1307,26]; score:1.000000
	FN => The View:[1421,8]; score:1.000000
 => Walters:[622,7]; score:1.000000
 => Walters:[686,7]; score:1.000000
	FN => O'Donnell:[563,9]; score:1.000000
 => Rosie O'Donnell:[189,15]; score:1.000000
	FN => America:[1654,7]; score:1.000000
	FN => O'Donnell:[377,9]; score:1.000000
 => Barbara Walters:[127,15]; score:1.000000
 => Barbara Walters:[0,15]; score:1.000000
 => Donald Trump:[926,12]; score:1.000000
	FN => The View:[284,8]; score:1.000000
 => Walters:[1084,7]; score:1.000000
	FN => The View:[797,8]; score:1.000000
 => Conner:[1500,6]; score:1.000000
 => Trump:[62,5]; score:1.000000
 => Trump:[1471,5]; score:1.000000
 => The Donald:[740,10]; score:1.000000
 => Walters:[257,7]; score:1.000000
 => Trump:[1281,5]; score:1.000000
 => Trump:[1667,5]; score:1.000000

************************ System Result: ***************************
 => Donald:[744,6]; score:1.000000
	FP => insults:[1740,7]; score:1.000000
	FP => month:[1163,5]; score:1.000000
	FP => View:[44,4]; score:1.000000
	FP => standing:[177,8]; score:1.000000
	FP => owner:[1294,5]; score:1.000000
	FP => host:[50,4]; score:1.000000
	FP => ABC's:[277,5]; score:1.000000
	FP => bankrupt:[825,8]; score:1.000000
 => ABC:[854,3]; score:1.000000
 => Miss USA:[1350,8]; score:1.000000
	FP => levels:[1542,6]; score:1.000000
 => Miss Universe Organization:[1307,26]; score:1.000000
	FP => Wednesday:[300,9]; score:1.000000
	FP => loser:[1706,5]; score:1.000000
 => Walters:[622,7]; score:1.000000
	FP => Apprentice:[1810,10]; score:1.000000
	FP => title:[1202,5]; score:1.000000
	FP => comedian:[87,8]; score:1.000000
 => Barbara Walters:[127,15]; score:1.000000
	FP => mogul:[1590,5]; score:1.000000
 => Barbara Walters:[0,15]; score:1.000000
	FP => bully:[1720,5]; score:1.000000
	FP => morning show:[100,12]; score:1.000000
 => Trump:[62,5]; score:1.000000
 => Trump:[1471,5]; score:1.000000
 => Walters:[257,7]; score:1.000000
	FP => chat show:[325,9]; score:1.000000
	FP => bankruptcy:[1066,10]; score:1.000000
	FP => truth:[454,5]; score:1.000000
	FP => claim:[70,5]; score:1.000000
	FP => creator:[266,7]; score:1.000000
 => Donald Trump:[240,12]; score:1.000000
 => NBC:[1799,3]; score:1.000000
	FP => year:[1641,4]; score:1.000000
 => Miss Teen USA:[1363,13]; score:1.000000
	FP => moral compass:[1620,13]; score:1.000000
	FP => underage drinking:[1240,17]; score:1.000000
	FP => this week:[593,9]; score:1.000000
	FP => year:[1388,4]; score:1.000000
	FP => olds:[1646,4]; score:1.000000
	FP => vitality:[498,8]; score:1.000000
 => Rosie O'Donnell:[26,15]; score:1.000000
	FP => NEW YORK:[116,8]; score:1.000000
	FP => season:[1844,6]; score:1.000000
	FP => calling:[1685,7]; score:1.000000
	FP => denies:[55,6]; score:1.000000
	FP => Tara Conner:[1183,11]; score:1.000000
	FP => Sunday:[1851,6]; score:1.000000
 => Trump:[1115,5]; score:1.000000
	FP => asked:[862,5]; score:1.000000
	FP => media:[1760,5]; score:1.000000
	FP => business:[1027,8]; score:1.000000
	FP => host:[1791,4]; score:1.000000
 => Walters:[547,7]; score:1.000000
	FP => moment:[706,6]; score:1.000000
 => Trump:[355,5]; score:1.000000
	FP => real estate:[1578,11]; score:1.000000
	FP => bankruptcies:[1036,12]; score:1.000000
	FP => companies:[1002,9]; score:1.000000
	FP => smooth:[716,6]; score:1.000000
 => Walters:[686,7]; score:1.000000
	FP => wanted:[80,6]; score:1.000000
	FP => View:[1425,4]; score:1.000000
	FP => bitter:[212,6]; score:1.000000
	FP => Miss USA:[1174,8]; score:1.000000
 => Rosie O'Donnell:[189,15]; score:1.000000
 => Donald Trump:[926,12]; score:1.000000
	FP => battle:[219,6]; score:1.000000
	FP => crown:[1274,5]; score:1.000000
 => Walters:[1084,7]; score:1.000000
	FP => in jeopardy:[1217,11]; score:1.000000
	FP => moderator:[1407,9]; score:1.000000
	FP => daytime:[317,7]; score:1.000000
 => Conner:[1500,6]; score:1.000000
	FP => news conference:[1479,15]; score:1.000000
	FP => divorced:[1569,8]; score:1.000000
	FP => interviews:[1766,10]; score:1.000000
	FP => View:[288,4]; score:1.000000
 => Trump:[1281,5]; score:1.000000
	FP => casino:[995,6]; score:1.000000
	FP => View:[801,4]; score:1.000000
 => Trump:[1667,5]; score:1.000000
P/R/F:0.28915662/0.6666667/0.40336132; tpCount:24.0; fpCount:59.0; fnCount:12.0
[Tec16454435.txt]
***************** Gold Standard: ***********************
 => Opportunity:[2125,11]; score:1.000000
	FN => LOS ANGELES:[112,11]; score:1.000000
 => Earth:[715,5]; score:1.000000
 => NASA:[588,4]; score:1.000000
	FN => Mars rovers:[20,11]; score:1.000000
 => Mars:[1293,4]; score:1.000000
 => Spirit:[1616,6]; score:1.000000
	FN => John Callas:[507,11]; score:1.000000
 => Opportunity:[1660,11]; score:1.000000
 => Earth:[1143,5]; score:1.000000
 => Jet Propulsion Laboratory:[557,25]; score:1.000000
 => Mars:[2040,4]; score:1.000000
	FN => Callas:[1533,6]; score:1.000000
 => Spirit:[2046,6]; score:1.000000
	FN => Spirit:[1311,6]; score:1.000000
	FN => Red Planet:[420,10]; score:1.000000
	FN => Mars rovers:[135,11]; score:1.000000
	FN => Opportunity:[1322,11]; score:1.000000

************************ System Result: ***************************
	FP => sample:[875,6]; score:1.000000
	FP => photographs:[721,11]; score:1.000000
	FP => study:[1163,5]; score:1.000000
	FP => year:[1712,4]; score:1.000000
	FP => crater:[2170,6]; score:1.000000
	FP => robots:[1914,6]; score:1.000000
	FP => onboard:[91,7]; score:1.000000
 => Jet Propulsion Laboratory:[557,25]; score:1.000000
	FP => software:[321,8]; score:1.000000
	FP => software:[67,8]; score:1.000000
	FP => high-tech:[1061,9]; score:1.000000
	FP => Engineers:[41,9]; score:1.000000
	FP => dog:[485,3]; score:1.000000
	FP => skills:[650,6]; score:1.000000
	FP => massive:[2162,7]; score:1.000000
	FP => dust devils:[760,11]; score:1.000000
	FP => boosting:[342,8]; score:1.000000
	FP => robot:[1207,5]; score:1.000000
	FP => long:[1768,4]; score:1.000000
 => Earth:[715,5]; score:1.000000
	FP => maze:[1514,4]; score:1.000000
	FP => scientists:[1848,10]; score:1.000000
	FP => anniversary:[287,11]; score:1.000000
 => Mars:[2040,4]; score:1.000000
	FP => longevity:[1888,9]; score:1.000000
	FP => just in time:[260,12]; score:1.000000
	FP => computers:[99,9]; score:1.000000
	FP => humans:[451,6]; score:1.000000
	FP => water:[2019,5]; score:1.000000
	FP => Wednesday:[1646,9]; score:1.000000
	FP => dissect:[942,7]; score:1.000000
	FP => transmitted:[51,11]; score:1.000000
 => Mars:[1293,4]; score:1.000000
	FP => flight:[209,6]; score:1.000000
	FP => frames:[987,6]; score:1.000000
	FP => arms:[1051,4]; score:1.000000
	FP => scientists:[1129,10]; score:1.000000
	FP => soil:[2085,4]; score:1.000000
 => Opportunity:[2125,11]; score:1.000000
	FP => aging:[14,5]; score:1.000000
	FP => rocks:[2075,5]; score:1.000000
	FP => Callas:[1533,6]; score:1.000000
 => Spirit:[2046,6]; score:1.000000
	FP => day:[1117,3]; score:1.000000
	FP => Callas:[512,6]; score:1.000000
	FP => save:[1092,4]; score:1.000000
	FP => future:[1286,6]; score:1.000000
	FP => time:[1607,4]; score:1.000000
	FP => geologic:[1996,8]; score:1.000000
	FP => scientists:[910,10]; score:1.000000
	FP => safe:[841,4]; score:1.000000
	FP => time:[1097,4]; score:1.000000
	FP => dead end:[1486,8]; score:1.000000
	FP => rim:[2153,3]; score:1.000000
 => NASA:[588,4]; score:1.000000
	FP => Spirit and Opportunity:[1311,22]; score:1.000000
	FP => onboard:[240,7]; score:1.000000
	FP => Engineers:[178,9]; score:1.000000
	FP => teaching:[469,8]; score:1.000000
	FP => evidence:[2005,8]; score:1.000000
	FP => software:[216,8]; score:1.000000
	FP => robots:[1559,6]; score:1.000000
 => Opportunity:[1660,11]; score:1.000000
	FP => vehicles:[1754,8]; score:1.000000
	FP => navigate:[1503,8]; score:1.000000
	FP => Upgrade:[0,7]; score:1.000000
	FP => intelligence:[357,12]; score:1.000000
	FP => don:[1149,3]; score:1.000000
	FP => Red Planet:[420,10]; score:1.000000
	FP => ridge:[2113,5]; score:1.000000
	FP => golf cart:[1738,9]; score:1.000000
	FP => die:[1927,3]; score:1.000000
	FP => months:[1834,6]; score:1.000000
	FP => project manager:[532,15]; score:1.000000
	FP => mission:[524,7]; score:1.000000
	FP => independence:[374,12]; score:1.000000
	FP => missions:[1789,8]; score:1.000000
	FP => rock:[893,4]; score:1.000000
	FP => twin:[130,4]; score:1.000000
	FP => years:[1636,5]; score:1.000000
	FP => geologic:[1550,8]; score:1.000000
	FP => age:[170,3]; score:1.000000
	FP => Jan.:[1675,4]; score:1.000000
	FP => missions:[1298,8]; score:1.000000
 => Spirit:[1616,6]; score:1.000000
	FP => agency:[593,6]; score:1.000000
	FP => landing:[308,7]; score:1.000000
	FP => exploration:[1720,11]; score:1.000000
	FP => time:[1938,4]; score:1.000000
	FP => piece:[884,5]; score:1.000000
	FP => computers:[248,9]; score:1.000000
	FP => rock:[1171,4]; score:1.000000
	FP => roll:[404,4]; score:1.000000
	FP => Martian:[2105,7]; score:1.000000
 => Earth:[1143,5]; score:1.000000
	FP => problem:[1594,7]; score:1.000000
	FP => charge:[603,6]; score:1.000000
	FP => transmitted:[193,11]; score:1.000000
	FP => new tricks:[489,10]; score:1.000000
P/R/F:0.1010101/0.5555556/0.17094016; tpCount:10.0; fpCount:89.0; fnCount:8.0
[Spo16455207.txt]
***************** Gold Standard: ***********************
 => Heat:[420,4]; score:1.000000
	FN => Riley:[486,5]; score:1.000000
 => Riley:[1034,5]; score:1.000000
 => Los Angeles Clippers:[442,20]; score:1.000000
 => Chicago Tribune:[1237,15]; score:1.000000
 => Heat:[523,4]; score:1.000000
	FN => Riley:[685,5]; score:1.000000
	FN => MIAMI:[111,5]; score:1.000000
	FN => Riley:[1360,5]; score:1.000000
 => Miami Heat:[1013,10]; score:1.000000
 => Heat:[1552,4]; score:1.000000
 => Miami Heat:[119,10]; score:1.000000
	FN => NBA title:[541,9]; score:1.000000
	FN => Riley:[826,5]; score:1.000000
 => Stan Van Gundy:[741,14]; score:1.000000
	FN => Riley:[1311,5]; score:1.000000
	FN => Riley:[0,5]; score:1.000000
 => Heat:[1375,4]; score:1.000000
 => Shaquille O'Neal:[1387,16]; score:1.000000
 => Shaquille O'Neal:[620,16]; score:1.000000
 => Pat Riley:[1030,9]; score:1.000000
 => Western Conference:[1519,18]; score:1.000000
 => Pat Riley:[136,9]; score:1.000000

************************ System Result: ***************************
 => Heat:[420,4]; score:1.000000
	FP => morning:[1224,7]; score:1.000000
	FP => Wednesday:[1164,9]; score:1.000000
	FP => team:[1193,4]; score:1.000000
 => Los Angeles Clippers:[442,20]; score:1.000000
 => Chicago Tribune:[1237,15]; score:1.000000
	FP => named:[1291,5]; score:1.000000
	FP => plans:[268,5]; score:1.000000
	FP => year:[44,4]; score:1.000000
	FP => June:[556,4]; score:1.000000
	FP => Wednesday:[274,9]; score:1.000000
	FP => ongoing:[81,7]; score:1.000000
	FP => season:[881,6]; score:1.000000
	FP => hip:[206,3]; score:1.000000
 => Miami Heat:[1013,10]; score:1.000000
	FP => decision:[308,8]; score:1.000000
	FP => decision:[1205,8]; score:1.000000
	FP => play:[433,4]; score:1.000000
 => Miami Heat:[119,10]; score:1.000000
	FP => Riley:[1178,5]; score:1.000000
	FP => season:[507,6]; score:1.000000
	FP => Riley:[1311,5]; score:1.000000
	FP => team:[1343,4]; score:1.000000
	FP => hip:[95,3]; score:1.000000
	FP => title:[545,5]; score:1.000000
	FP => plans:[1317,5]; score:1.000000
	FP => season:[649,6]; score:1.000000
	FP => team:[1480,4]; score:1.000000
	FP => September:[815,9]; score:1.000000
	FP => head coach:[401,10]; score:1.000000
	FP => return:[1421,6]; score:1.000000
	FP => Riley:[685,5]; score:1.000000
	FP => hip:[1005,3]; score:1.000000
	FP => defending:[1078,9]; score:1.000000
	FP => hip:[1138,3]; score:1.000000
	FP => coach:[53,5]; score:1.000000
	FP => game:[1496,4]; score:1.000000
	FP => knee:[89,4]; score:1.000000
	FP => Wednesday:[1214,9]; score:1.000000
	FP => Riley:[826,5]; score:1.000000
	FP => champions:[1088,9]; score:1.000000
	FP => injury:[1437,6]; score:1.000000
	FP => injuries:[99,8]; score:1.000000
 => Heat:[1375,4]; score:1.000000
 => Shaquille O'Neal:[1387,16]; score:1.000000
	FP => injury:[674,6]; score:1.000000
 => Shaquille O'Neal:[620,16]; score:1.000000
	FP => reports:[1156,7]; score:1.000000
	FP => bench:[707,5]; score:1.000000
	FP => interim:[393,7]; score:1.000000
	FP => start:[585,5]; score:1.000000
	FP => knee:[1129,4]; score:1.000000
	FP => surgery:[783,7]; score:1.000000
	FP => surgeries:[1106,9]; score:1.000000
	FP => Wednesday:[466,9]; score:1.000000
	FP => year:[239,4]; score:1.000000
	FP => Riley:[1360,5]; score:1.000000
	FP => hip replacement:[795,15]; score:1.000000
	FP => travel:[1464,6]; score:1.000000
	FP => 12th:[502,4]; score:1.000000
